epoch,module,gamma,L_mean,L_std_spatial,L_min,L_max,L_sat_frac,run
51,model.10,0.0019276551902294,0.9627411365509032,0.0770505145192146,0.142578125,1.0,0.7415624856948853,e6p__lam-1e-4__s1
52,model.10,0.000846290087793,0.9531208872795104,0.0931739956140518,0.053009033203125,1.0,0.7087500095367432,e6p__lam-1e-4__s1
53,model.10,0.0015448224730789,0.9593825936317444,0.0854757279157638,0.10650634765625,1.0,0.7228124737739563,e6p__lam-1e-4__s1
54,model.10,0.0021355752833187,0.9702332615852356,0.074946105480194,0.04779052734375,1.0,0.7815625071525574,e6p__lam-1e-4__s1
55,model.10,0.0039252573624253,0.96295166015625,0.0823818445205688,0.05059814453125,1.0,0.7556250095367432,e6p__lam-1e-4__s1
56,model.10,0.002692975802347,0.9537121653556824,0.1003018319606781,0.0091934204101562,1.0,0.739062488079071,e6p__lam-1e-4__s1
57,model.10,0.0009987786179408,0.9365922212600708,0.1363098919391632,0.0139541625976562,1.0,0.7425000071525574,e6p__lam-1e-4__s1
58,model.10,9.173100988846272e-05,0.9335006475448608,0.1280391216278076,0.0059127807617187,1.0,0.7615624666213989,e6p__lam-1e-4__s1
59,model.10,0.0021717436611652,0.9422529339790344,0.1118893548846244,0.0087127685546875,1.0,0.7537499666213989,e6p__lam-1e-4__s1
60,model.10,0.0042406753636896,0.9548602104187012,0.1042267382144928,0.0160980224609375,1.0,0.739062488079071,e6p__lam-1e-4__s1
61,model.10,0.0044891699217259,0.9256603717803956,0.1171964257955551,0.017181396484375,1.0,0.7603124976158142,e6p__lam-1e-4__s1
62,model.10,0.0036497747059911,0.96308696269989,0.0811248868703842,0.1981201171875,1.0,0.72718745470047,e6p__lam-1e-4__s1
63,model.10,0.0049067451618611,0.9414678812026978,0.1424545645713806,0.0089187622070312,1.0,0.7509374618530273,e6p__lam-1e-4__s1
64,model.10,0.0076482500880956,0.92523193359375,0.1128051131963729,0.0055351257324218,1.0,0.731249988079071,e6p__lam-1e-4__s1
65,model.10,0.0088432766497135,0.9363338947296144,0.1342570781707763,0.0072898864746093,1.0,0.7131249904632568,e6p__lam-1e-4__s1
66,model.10,0.0082470336928963,0.9530925750732422,0.1159170717000961,0.0121002197265625,1.0,0.7931249737739563,e6p__lam-1e-4__s1
67,model.10,0.0085186334326863,0.9658995866775512,0.0828445702791214,0.054901123046875,1.0,0.7684375047683716,e6p__lam-1e-4__s1
68,model.10,0.0081411739811301,0.9743974208831788,0.0644508898258209,0.1788330078125,1.0,0.7981249690055847,e6p__lam-1e-4__s1
69,model.10,0.0046447371132671,0.9446625113487244,0.1264007836580276,0.0180511474609375,1.0,0.7331249713897705,e6p__lam-1e-4__s1
70,model.10,0.0049242880195379,0.9522120356559752,0.1025753766298294,0.0128250122070312,1.0,0.7403124570846558,e6p__lam-1e-4__s1
71,model.10,0.0059388549998402,0.9469623565673828,0.1126470565795898,0.0114669799804687,1.0,0.7587499618530273,e6p__lam-1e-4__s1
72,model.10,0.00459985435009,0.9379132390022278,0.1378891468048095,0.012237548828125,1.0,0.71937495470047,e6p__lam-1e-4__s1
73,model.10,0.004750492516905,0.9262281060218812,0.1514433771371841,0.01177978515625,1.0,0.7215625047683716,e6p__lam-1e-4__s1
74,model.10,0.0055720354430377,0.9610902070999146,0.092610165476799,0.0191650390625,1.0,0.7612499594688416,e6p__lam-1e-4__s1
75,model.10,0.0075394422747194,0.9462372660636902,0.1125678271055221,0.03643798828125,1.0,0.71156245470047,e6p__lam-1e-4__s1
76,model.10,0.0081313680857419,0.9414605498313904,0.1231664642691612,0.0099334716796875,1.0,0.7184374928474426,e6p__lam-1e-4__s1
77,model.10,0.0068468386307358,0.935656189918518,0.1400180757045745,0.0200653076171875,1.0,0.6981250047683716,e6p__lam-1e-4__s1
78,model.10,0.0068529187701642,0.945381999015808,0.1325934827327728,0.02886962890625,1.0,0.7090624570846558,e6p__lam-1e-4__s1
79,model.10,0.0061727967113256,0.9463886022567748,0.1212475672364234,0.037750244140625,1.0,0.7315624952316284,e6p__lam-1e-4__s1
80,model.10,0.0077463914640247,0.9556972980499268,0.1088794320821762,0.057373046875,1.0,0.7378124594688416,e6p__lam-1e-4__s1
81,model.10,0.0068443268537521,0.929463803768158,0.1506923139095306,0.0137405395507812,1.0,0.7174999713897705,e6p__lam-1e-4__s1
82,model.10,0.0078364256769418,0.9356518387794496,0.1349981129169464,0.047607421875,1.0,0.690625011920929,e6p__lam-1e-4__s1
83,model.10,0.0092496173456311,0.9400524497032166,0.1139854937791824,0.0074310302734375,1.0,0.7306249737739563,e6p__lam-1e-4__s1
84,model.10,0.0104999728500843,0.9366666674613952,0.1337283849716186,0.05865478515625,1.0,0.7040624618530273,e6p__lam-1e-4__s1
85,model.10,0.0111944796517491,0.9411918520927428,0.1333120912313461,0.027374267578125,1.0,0.7199999690055847,e6p__lam-1e-4__s1
86,model.10,0.0127239720895886,0.9397539496421814,0.1404809951782226,0.0170440673828125,1.0,0.7365624904632568,e6p__lam-1e-4__s1
87,model.10,0.0119475554674863,0.9465550184249878,0.1299766451120376,0.033660888671875,1.0,0.6868749856948853,e6p__lam-1e-4__s1
88,model.10,0.0118098249658942,0.9565986394882202,0.0950749367475509,0.06842041015625,1.0,0.7149999737739563,e6p__lam-1e-4__s1
89,model.10,0.012598424218595,0.9430314302444458,0.1240472719073295,0.018402099609375,1.0,0.7199999690055847,e6p__lam-1e-4__s1
90,model.10,0.0134472884237766,0.9467912316322328,0.1211631074547767,0.11029052734375,1.0,0.6800000071525574,e6p__lam-1e-4__s1
91,model.10,0.013663213700056,0.9219916462898254,0.1590053141117096,0.0323486328125,1.0,0.6665624976158142,e6p__lam-1e-4__s1
92,model.10,0.0136152748018503,0.924062728881836,0.1507793068885803,0.0107345581054687,1.0,0.6859374642372131,e6p__lam-1e-4__s1
93,model.10,0.0138206584379076,0.9326297640800476,0.1031296700239181,0.0125274658203125,1.0,0.6862499713897705,e6p__lam-1e-4__s1
94,model.10,0.0140929771587252,0.9332494735717772,0.1427696645259857,0.0210113525390625,1.0,0.6993749737739563,e6p__lam-1e-4__s1
95,model.10,0.0143552208319306,0.9199363589286804,0.1416723430156707,0.020965576171875,1.0,0.6981250047683716,e6p__lam-1e-4__s1
96,model.10,0.0147976130247116,0.938057005405426,0.1187872290611267,0.0391845703125,1.0,0.7071874737739563,e6p__lam-1e-4__s1
97,model.10,0.0151217561215162,0.9457902312278748,0.1045371890068054,0.0238189697265625,1.0,0.675000011920929,e6p__lam-1e-4__s1
98,model.10,0.0151358461007475,0.9462738037109376,0.1163491010665893,0.024932861328125,1.0,0.7093749642372131,e6p__lam-1e-4__s1
99,model.10,0.015127875842154,0.9324198961257936,0.1376733481884002,0.0276947021484375,1.0,0.6631249785423279,e6p__lam-1e-4__s1
100,model.10,0.015127875842154,0.9324198961257936,0.1376733481884002,0.0276947021484375,1.0,0.6631249785423279,e6p__lam-1e-4__s1
0,model.10,-9.57832089625299e-05,0.515471875667572,0.0671469494700431,0.1534423828125,0.76123046875,0.0,e6p__lam-1e-4__s2
1,model.10,0.0022825119085609,0.5279923677444458,0.183595061302185,0.0256195068359375,0.91259765625,0.0,e6p__lam-1e-4__s2
2,model.10,-0.0050490726716816,0.5572900772094727,0.2361293137073516,0.0002099275588989,0.99072265625,0.0278124995529651,e6p__lam-1e-4__s2
3,model.10,0.0018466304754838,0.6041263937950134,0.2531524002552032,0.000295877456665,1.0,0.0478124991059303,e6p__lam-1e-4__s2
4,model.10,-0.0017655934207141,0.6185635924339294,0.2466738224029541,0.0053863525390625,0.9990234375,0.0290625002235174,e6p__lam-1e-4__s2
5,model.10,-0.0013246347662061,0.6397443413734436,0.2240858674049377,0.0056648254394531,0.99951171875,0.0340625010430812,e6p__lam-1e-4__s2
6,model.10,-0.0003926632052753,0.656636118888855,0.2115644067525863,0.0094833374023437,0.99560546875,0.0259374994784593,e6p__lam-1e-4__s2
7,model.10,0.0004979234072379,0.6949411034584045,0.2072910666465759,0.0016231536865234,0.99560546875,0.0162499994039535,e6p__lam-1e-4__s2
8,model.10,0.0003284263366367,0.7218812108039856,0.1615545749664306,0.0254669189453125,0.99951171875,0.0121874995529651,e6p__lam-1e-4__s2
9,model.10,-0.000582655891776,0.7321773171424866,0.138557031750679,0.045013427734375,0.99609375,0.0137499999254941,e6p__lam-1e-4__s2
10,model.10,0.0017204254399985,0.736793577671051,0.1308967918157577,0.08831787109375,0.99853515625,0.013124999590218,e6p__lam-1e-4__s2
11,model.10,-0.0017468038713559,0.7285957336425781,0.1722175180912017,0.020172119140625,0.99951171875,0.0281249992549419,e6p__lam-1e-4__s2
12,model.10,0.0003057861467823,0.755413830280304,0.1684537529945373,0.0023880004882812,0.9990234375,0.0193750001490116,e6p__lam-1e-4__s2
13,model.10,0.001917585148476,0.7795167565345764,0.1422188729047775,0.034088134765625,0.9970703125,0.0137499999254941,e6p__lam-1e-4__s2
14,model.10,0.0010255319066345,0.7932922840118408,0.141993835568428,0.0305633544921875,0.99951171875,0.0249999985098838,e6p__lam-1e-4__s2
15,model.10,-0.0010566829005256,0.8038003444671631,0.123939998447895,0.026611328125,0.998046875,0.0221874993294477,e6p__lam-1e-4__s2
16,model.10,0.0021901263389736,0.8179599046707153,0.1273623406887054,0.02655029296875,0.9970703125,0.0137499999254941,e6p__lam-1e-4__s2
17,model.10,-0.0024756747297942,0.8184354305267334,0.1157062351703643,0.0251312255859375,0.99853515625,0.0378124974668026,e6p__lam-1e-4__s2
18,model.10,0.0033858923707157,0.7781858444213867,0.2045200020074844,0.00323486328125,0.99951171875,0.0734374970197677,e6p__lam-1e-4__s2
19,model.10,0.0006477009737864,0.7767758965492249,0.2043997645378112,3.4809112548828125e-05,0.99951171875,0.1181249991059303,e6p__lam-1e-4__s2
20,model.10,-0.0007324295002035,0.8073347210884094,0.1882954835891723,0.023773193359375,1.0,0.0953124985098838,e6p__lam-1e-4__s2
21,model.10,0.0016280419658869,0.8105801343917847,0.1706925630569458,0.0055351257324218,0.9990234375,0.1096874997019767,e6p__lam-1e-4__s2
22,model.10,-0.0032786605879664,0.8030722737312317,0.1797062754631042,0.0052604675292968,1.0,0.1174999997019767,e6p__lam-1e-4__s2
23,model.10,0.0032241926528513,0.8573669195175171,0.1449821293354034,0.0240936279296875,0.99951171875,0.1446875035762787,e6p__lam-1e-4__s2
24,model.10,0.0013226843439042,0.8903326392173767,0.1067343428730964,0.2091064453125,1.0,0.1515624970197677,e6p__lam-1e-4__s2
25,model.10,-0.0003217401681467,0.9085304141044616,0.0815148055553436,0.28564453125,0.99951171875,0.1812499910593032,e6p__lam-1e-4__s2
26,model.10,-0.0022823303006589,0.9043303728103638,0.0886765867471695,0.280517578125,1.0,0.199999988079071,e6p__lam-1e-4__s2
27,model.10,-0.0017895676428452,0.8992123007774353,0.1346772611141204,0.0394287109375,1.0,0.2465624958276748,e6p__lam-1e-4__s2
28,model.10,0.0014046741416677,0.9027606248855592,0.1233840733766555,0.03912353515625,1.0,0.2949999868869781,e6p__lam-1e-4__s2
29,model.10,0.0015122491167858,0.9126105904579164,0.1156083643436431,0.093505859375,1.0,0.2515625059604645,e6p__lam-1e-4__s2
30,model.10,0.0008236187277361,0.9178560972213744,0.0956496000289917,0.156494140625,1.0,0.3343749940395355,e6p__lam-1e-4__s2
31,model.10,-0.0002037213998846,0.9047443866729736,0.1185470819473266,0.04217529296875,1.0,0.3340624868869781,e6p__lam-1e-4__s2
32,model.10,0.001222439459525,0.9128678441047668,0.1231681779026985,0.11419677734375,1.0,0.3237499892711639,e6p__lam-1e-4__s2
33,model.10,0.0005821150843985,0.9412961602211,0.0813718438148498,0.0855712890625,1.0,0.3809374868869781,e6p__lam-1e-4__s2
34,model.10,-0.0001305736077483,0.9454679489135742,0.0649511367082595,0.1676025390625,1.0,0.40625,e6p__lam-1e-4__s2
35,model.10,0.000649337132927,0.9512326717376708,0.0569353960454463,0.446044921875,1.0,0.4153124988079071,e6p__lam-1e-4__s2
36,model.10,0.0014224292244762,0.9664437770843506,0.0340484529733657,0.51953125,1.0,0.4546874761581421,e6p__lam-1e-4__s2
37,model.10,-0.0004851323610637,0.9540942311286926,0.0516963452100753,0.453369140625,1.0,0.4259375035762787,e6p__lam-1e-4__s2
38,model.10,0.0023364112712442,0.943750262260437,0.0833227112889289,0.061981201171875,1.0,0.5625,e6p__lam-1e-4__s2
39,model.10,0.0008293248829431,0.9636402130126952,0.0505905225872993,0.3564453125,1.0,0.5756250023841858,e6p__lam-1e-4__s2
40,model.10,-0.0005849270964972,0.9663740992546082,0.0442681834101676,0.44580078125,1.0,0.5556249618530273,e6p__lam-1e-4__s2
41,model.10,0.0016153953038156,0.9656594395637512,0.0550940446555614,0.1304931640625,1.0,0.5924999713897705,e6p__lam-1e-4__s2
42,model.10,0.0027387931477278,0.9040446877479552,0.1240497231483459,0.0007886886596679,1.0,0.6659374833106995,e6p__lam-1e-4__s2
43,model.10,0.0018829846521839,0.929990530014038,0.1344116628170013,0.06634521484375,1.0,0.6081249713897705,e6p__lam-1e-4__s2
44,model.10,0.0010521272197365,0.927083134651184,0.1448368728160858,0.001016616821289,1.0,0.651562511920929,e6p__lam-1e-4__s2
45,model.10,-0.0010758616263046,0.9402177333831788,0.120851069688797,0.0033760070800781,1.0,0.6153124570846558,e6p__lam-1e-4__s2
46,model.10,0.0001465189561713,0.941964328289032,0.1067981868982315,0.0164031982421875,1.0,0.6362499594688416,e6p__lam-1e-4__s2
47,model.10,0.0009189404663629,0.9562017321586608,0.085622638463974,0.01763916015625,1.0,0.6728124618530273,e6p__lam-1e-4__s2
48,model.10,-0.0006319233216345,0.934565007686615,0.0940959230065345,0.0045928955078125,1.0,0.6931250095367432,e6p__lam-1e-4__s2
49,model.10,0.0023245040792971,0.9458038806915284,0.1000357270240783,0.0045738220214843,1.0,0.6931250095367432,e6p__lam-1e-4__s2
50,model.10,-0.000711282948032,0.9511878490447998,0.1055093854665756,0.063720703125,1.0,0.6699999570846558,e6p__lam-1e-4__s2
51,model.10,-0.0021328257862478,0.951048731803894,0.1030710563063621,0.032958984375,1.0,0.6659374833106995,e6p__lam-1e-4__s2
52,model.10,-0.0006324845016933,0.9272720217704772,0.0996383875608444,0.000251293182373,1.0,0.7581250071525574,e6p__lam-1e-4__s2
53,model.10,-0.001130596618168,0.9575836062431335,0.0936195477843284,0.0225830078125,1.0,0.6943749785423279,e6p__lam-1e-4__s2
54,model.10,-0.0019233851926401,0.9356597661972046,0.1125830709934234,0.0067977905273437,1.0,0.75843745470047,e6p__lam-1e-4__s2
55,model.10,-0.000469846476335,0.9664224982261658,0.0770783051848411,0.089599609375,1.0,0.7649999856948853,e6p__lam-1e-4__s2
56,model.10,0.0005658878944814,0.9756271839141846,0.0514779463410377,0.1904296875,1.0,0.7562499642372131,e6p__lam-1e-4__s2
57,model.10,-0.0005020432290621,0.9656964540481568,0.0773816481232643,0.04949951171875,1.0,0.7734375,e6p__lam-1e-4__s2
58,model.10,-0.0006592702120542,0.9801548719406128,0.0458569452166557,0.237548828125,1.0,0.7803124785423279,e6p__lam-1e-4__s2
59,model.10,0.0001612815394764,0.9664571285247804,0.0675679147243499,0.0701904296875,1.0,0.7606250047683716,e6p__lam-1e-4__s2
60,model.10,0.000443511235062,0.9762849807739258,0.0541798844933509,0.1966552734375,1.0,0.7990624904632568,e6p__lam-1e-4__s2
61,model.10,0.0011752160498872,0.9628931879997252,0.0739223062992096,0.055206298828125,1.0,0.768750011920929,e6p__lam-1e-4__s2
62,model.10,0.000762264826335,0.9787472486495972,0.0459074899554252,0.2379150390625,1.0,0.8199999928474426,e6p__lam-1e-4__s2
63,model.10,0.0018813840579241,0.978184163570404,0.0567129254341125,0.09600830078125,1.0,0.8125,e6p__lam-1e-4__s2
64,model.10,0.0017794599989429,0.980021595954895,0.0411924496293067,0.306884765625,1.0,0.784375011920929,e6p__lam-1e-4__s2
65,model.10,0.0008082456770353,0.9810364246368408,0.0483056455850601,0.30419921875,1.0,0.8246874809265137,e6p__lam-1e-4__s2
66,model.10,0.0009132747654803,0.9755937457084656,0.0581302344799041,0.06451416015625,1.0,0.8234374523162842,e6p__lam-1e-4__s2
67,model.10,-0.0001931358128786,0.9668290615081788,0.0795590728521347,0.100341796875,1.0,0.792187511920929,e6p__lam-1e-4__s2
68,model.10,0.000896408164408,0.9694506525993348,0.0709405839443206,0.183349609375,1.0,0.7928124666213989,e6p__lam-1e-4__s2
69,model.10,0.0027935670223087,0.976974070072174,0.0568250305950641,0.227783203125,1.0,0.8031249642372131,e6p__lam-1e-4__s2
70,model.10,0.0009683826938271,0.9698631167411804,0.0828887894749641,0.158203125,1.0,0.8062499761581421,e6p__lam-1e-4__s2
71,model.10,-5.4887921578483656e-05,0.9567545652389526,0.1030895262956619,0.103759765625,1.0,0.7643749713897705,e6p__lam-1e-4__s2
72,model.10,-0.0012237906921654,0.9690977334976196,0.0794036537408828,0.054107666015625,1.0,0.793749988079071,e6p__lam-1e-4__s2
73,model.10,-4.646825345844263e-06,0.9674397110939026,0.0891673564910888,0.07147216796875,1.0,0.8112499713897705,e6p__lam-1e-4__s2
74,model.10,0.002320067724213,0.9789764285087584,0.0530737936496734,0.1319580078125,1.0,0.8340624570846558,e6p__lam-1e-4__s2
75,model.10,0.0004203093121759,0.974370002746582,0.0653164535760879,0.1177978515625,1.0,0.8128125071525574,e6p__lam-1e-4__s2
76,model.10,0.0011439010268077,0.9741034507751464,0.0753545388579368,0.185791015625,1.0,0.8087499737739563,e6p__lam-1e-4__s2
77,model.10,0.0006863294402137,0.9736036658287048,0.069703921675682,0.0970458984375,1.0,0.8068749904632568,e6p__lam-1e-4__s2
78,model.10,7.055402966216207e-05,0.975927233695984,0.0622859485447406,0.2486572265625,1.0,0.8018749952316284,e6p__lam-1e-4__s2
79,model.10,0.0003017524431925,0.9749680161476136,0.0657823681831359,0.2724609375,1.0,0.8009374737739563,e6p__lam-1e-4__s2
80,model.10,0.0007115033804439,0.9782134294509888,0.0496434085071086,0.234375,1.0,0.828125,e6p__lam-1e-4__s2
81,model.10,0.0010787434875965,0.980299711227417,0.0490464642643928,0.05877685546875,1.0,0.8331249952316284,e6p__lam-1e-4__s2
82,model.10,0.000964076607488,0.9844653606414796,0.0399914607405662,0.230712890625,1.0,0.8453124761581421,e6p__lam-1e-4__s2
83,model.10,0.0023928163573145,0.9829824566841124,0.042096234858036,0.264404296875,1.0,0.8199999928474426,e6p__lam-1e-4__s2
84,model.10,0.0022191519383341,0.9747280478477478,0.0617544837296009,0.0391845703125,1.0,0.8134374618530273,e6p__lam-1e-4__s2
85,model.10,0.0012880100402981,0.9674833416938782,0.0796627551317215,0.036895751953125,1.0,0.8096874952316284,e6p__lam-1e-4__s2
86,model.10,0.0015073033282533,0.9656806588172911,0.0789910331368446,0.03912353515625,1.0,0.7828124761581421,e6p__lam-1e-4__s2
87,model.10,0.001932266051881,0.9678994417190552,0.0868061184883117,0.047332763671875,1.0,0.796875,e6p__lam-1e-4__s2
88,model.10,0.001823219936341,0.9678272008895874,0.0785705894231796,0.0213623046875,1.0,0.785937488079071,e6p__lam-1e-4__s2
89,model.10,0.0028185020200908,0.9771097898483276,0.0506333261728286,0.446533203125,1.0,0.7918750047683716,e6p__lam-1e-4__s2
90,model.10,0.0032182873692363,0.9774789810180664,0.054923802614212,0.08050537109375,1.0,0.7774999737739563,e6p__lam-1e-4__s2
91,model.10,0.0033196466974914,0.9707395434379578,0.0686083808541297,0.1634521484375,1.0,0.7931249737739563,e6p__lam-1e-4__s2
92,model.10,0.0029311208054423,0.9787282347679138,0.0418700538575649,0.408935546875,1.0,0.785937488079071,e6p__lam-1e-4__s2
93,model.10,0.0037440687883645,0.9691859483718872,0.0643819868564605,0.044281005859375,1.0,0.7649999856948853,e6p__lam-1e-4__s2
94,model.10,0.0037247277796268,0.962909698486328,0.0670365393161773,0.08123779296875,1.0,0.7378124594688416,e6p__lam-1e-4__s2
95,model.10,0.0042281197383999,0.9720122814178468,0.0613867789506912,0.379150390625,1.0,0.7481249570846558,e6p__lam-1e-4__s2
96,model.10,0.0042435899376869,0.9726258516311646,0.0643661767244339,0.05645751953125,1.0,0.7615624666213989,e6p__lam-1e-4__s2
97,model.10,0.0045410329475998,0.9703044891357422,0.059803057461977,0.30322265625,1.0,0.7231249809265137,e6p__lam-1e-4__s2
98,model.10,0.0048444466665387,0.9621831774711608,0.0730138421058654,0.12249755859375,1.0,0.739062488079071,e6p__lam-1e-4__s2
99,model.10,0.005066973157227,0.970740020275116,0.0616013258695602,0.2252197265625,1.0,0.7306249737739563,e6p__lam-1e-4__s2
100,model.10,0.005066973157227,0.970740020275116,0.0616013258695602,0.2252197265625,1.0,0.7306249737739563,e6p__lam-1e-4__s2
0,model.10,0.0025189521256834,0.5202197432518005,0.0741587355732917,0.259765625,0.81103515625,0.0,e6p__lam-1e-5__s0
1,model.10,0.0056514521129429,0.5260608792304993,0.1590262800455093,0.0616455078125,0.98876953125,0.0021875000093132,e6p__lam-1e-5__s0
2,model.10,-0.003630080493167,0.5512179732322693,0.2690304815769195,0.0003998279571533,0.994140625,0.030937498435378,e6p__lam-1e-5__s0
3,model.10,0.0028335533570498,0.5725792646408081,0.2712875008583069,0.0003447532653808,1.0,0.0584375001490116,e6p__lam-1e-5__s0
4,model.10,-0.0001286383921978,0.5933462381362915,0.2588145136833191,0.0001132488250732,0.99951171875,0.0862499997019767,e6p__lam-1e-5__s0
5,model.10,0.0014532761415466,0.6048828959465027,0.2879647612571716,2.7954578399658203e-05,0.99951171875,0.0718749985098838,e6p__lam-1e-5__s0
6,model.10,0.0009026081534102,0.6016764044761658,0.2758753895759582,0.0002217292785644,0.99365234375,0.042187500745058,e6p__lam-1e-5__s0
7,model.10,-0.0001746435009408,0.6167235970497131,0.2585395276546478,6.657838821411133e-05,0.99853515625,0.0787499994039535,e6p__lam-1e-5__s0
8,model.10,0.0007827798253856,0.6207839250564575,0.2930699288845062,2.4497509002685547e-05,0.99755859375,0.0768750011920929,e6p__lam-1e-5__s0
9,model.10,0.0003152021381538,0.611899733543396,0.2651426196098327,9.244680404663086e-05,1.0,0.0696875005960464,e6p__lam-1e-5__s0
10,model.10,0.0002791419392451,0.6459455490112305,0.2437968552112579,4.76837158203125e-06,1.0,0.0887499973177909,e6p__lam-1e-5__s0
11,model.10,0.0013685184530913,0.6215298771858215,0.2722197771072387,0.0002050399780273,0.99951171875,0.0521874986588954,e6p__lam-1e-5__s0
12,model.10,-0.0016039558686316,0.6123703122138977,0.252582848072052,6.020069122314453e-06,1.0,0.0887499973177909,e6p__lam-1e-5__s0
13,model.10,-0.0018875026144087,0.6269943714141846,0.2454590797424316,7.62939453125e-06,0.99951171875,0.044999998062849,e6p__lam-1e-5__s0
14,model.10,0.0031460928730666,0.6195932030677795,0.2925315499305725,2.2470951080322266e-05,0.99755859375,0.0453124977648258,e6p__lam-1e-5__s0
15,model.10,-0.001372407306917,0.6293743252754211,0.2586008906364441,2.3543834686279297e-05,0.9990234375,0.105624996125698,e6p__lam-1e-5__s0
16,model.10,0.0020341488998383,0.6372013688087463,0.2836254239082336,0.0002050399780273,1.0,0.0959374979138374,e6p__lam-1e-5__s0
17,model.10,-0.0014673927798867,0.6326021552085876,0.2944592237472534,9.5367431640625e-07,0.99658203125,0.0724999979138374,e6p__lam-1e-5__s0
18,model.10,0.00140721432399,0.6261491775512695,0.2834777235984802,4.398822784423828e-05,0.99853515625,0.1168750002980232,e6p__lam-1e-5__s0
19,model.10,-0.0014761348720639,0.664155125617981,0.2814977169036865,2.586841583251953e-05,1.0,0.097812496125698,e6p__lam-1e-5__s0
20,model.10,-0.0005020451499149,0.669850766658783,0.2957505583763122,6.973743438720703e-06,1.0,0.1424999982118606,e6p__lam-1e-5__s0
21,model.10,-0.0005592848174273,0.6857275366783142,0.2706775665283203,6.854534149169922e-06,1.0,0.1312499940395355,e6p__lam-1e-5__s0
22,model.10,0.0014506434090435,0.6938209533691406,0.270438551902771,4.869699478149414e-05,1.0,0.1087500005960464,e6p__lam-1e-5__s0
23,model.10,0.0008469881140626,0.6847395300865173,0.2753465175628662,0.0012941360473632,1.0,0.1412499994039535,e6p__lam-1e-5__s0
24,model.10,0.0002236532745882,0.7064170837402344,0.2691369652748108,6.556510925292969e-05,1.0,0.1196874976158142,e6p__lam-1e-5__s0
25,model.10,0.0010394772980362,0.7052189707756042,0.2827741801738739,0.0004529953002929,1.0,0.1431249976158142,e6p__lam-1e-5__s0
26,model.10,0.0010214180219918,0.7284731864929199,0.2300579845905304,0.0080947875976562,1.0,0.1149999946355819,e6p__lam-1e-5__s0
27,model.10,0.0013691750355064,0.7228356003761292,0.2319755256175995,0.0050811767578125,1.0,0.105624996125698,e6p__lam-1e-5__s0
28,model.10,0.0017046123975887,0.7336376309394836,0.2415060698986053,0.0011606216430664,1.0,0.1221874952316284,e6p__lam-1e-5__s0
29,model.10,0.0013722861185669,0.7423799633979797,0.2410231679677963,0.0016546249389648,0.99951171875,0.1312499940395355,e6p__lam-1e-5__s0
30,model.10,0.0017645623302087,0.7094071507453918,0.2764158546924591,0.0004804134368896,1.0,0.1471875011920929,e6p__lam-1e-5__s0
31,model.10,0.0025460987817496,0.7338363528251648,0.2585248351097107,0.0001647472381591,1.0,0.1515624970197677,e6p__lam-1e-5__s0
32,model.10,0.0007658194517716,0.7283037900924683,0.262372612953186,0.0005817413330078,1.0,0.1615625023841858,e6p__lam-1e-5__s0
33,model.10,0.0018929791403934,0.7215850949287415,0.288606584072113,0.0002937316894531,1.0,0.1815624982118606,e6p__lam-1e-5__s0
34,model.10,0.0002084463631035,0.737303614616394,0.2846569418907165,0.0007581710815429,1.0,0.2018750011920929,e6p__lam-1e-5__s0
35,model.10,0.0029193044174462,0.7454673051834106,0.2634835541248321,0.0003626346588134,1.0,0.1609375029802322,e6p__lam-1e-5__s0
36,model.10,0.0029529887251555,0.7451938986778259,0.250729888677597,0.0008330345153808,1.0,0.1678124964237213,e6p__lam-1e-5__s0
37,model.10,-0.0014198133721947,0.7424859404563904,0.2758063673973083,0.0002937316894531,1.0,0.2137499898672104,e6p__lam-1e-5__s0
38,model.10,0.0008158635464496,0.7362363338470459,0.2569135427474975,0.0006189346313476,1.0,0.2081249952316284,e6p__lam-1e-5__s0
39,model.10,0.002875794423744,0.7338911294937134,0.268732875585556,0.0001344680786132,1.0,0.2006250023841858,e6p__lam-1e-5__s0
40,model.10,0.0011810648720711,0.7436614632606506,0.2663618624210357,0.0001442432403564,1.0,0.1946875005960464,e6p__lam-1e-5__s0
41,model.10,0.0050492379814386,0.758725643157959,0.2383441179990768,4.5418739318847656e-05,1.0,0.1762499958276748,e6p__lam-1e-5__s0
42,model.10,0.0043394532985985,0.7355007529258728,0.2831811904907226,0.000123381614685,1.0,0.2034374922513961,e6p__lam-1e-5__s0
43,model.10,0.00386429624632,0.760748565196991,0.2558542490005493,0.000298261642456,1.0,0.2074999958276748,e6p__lam-1e-5__s0
44,model.10,0.0028965997043997,0.7784991264343262,0.2626682221889496,0.0002378225326538,1.0,0.1881249994039535,e6p__lam-1e-5__s0
45,model.10,0.0016091391444206,0.7737209796905518,0.2617762684822082,0.0007643699645996,1.0,0.2331250011920929,e6p__lam-1e-5__s0
46,model.10,0.0026919350493699,0.779674232006073,0.2601182162761688,0.0008392333984375,1.0,0.231249988079071,e6p__lam-1e-5__s0
47,model.10,0.0033254730515182,0.7751614451408386,0.2519283592700958,0.0005526542663574,1.0,0.2328124940395355,e6p__lam-1e-5__s0
48,model.10,0.0038060690276324,0.7638375759124756,0.2549191117286682,0.0009965896606445,1.0,0.246874988079071,e6p__lam-1e-5__s0
